Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Feb 18, 2026 11:00 PM;Feb 19, 2026 12:00 AM;4,221.96;1,279.66;6,239.44;20,285.51;0.00;104.63;-;11,401.34;4,537.99;12,063.36;86.67;2,002.44
Feb 19, 2026 12:00 AM;Feb 19, 2026 1:00 AM;4,164.35;1,297.59;6,145.25;20,775.29;0.00;101.93;-;11,606.57;3,947.12;10,815.19;125.65;2,008.66
Feb 19, 2026 1:00 AM;Feb 19, 2026 2:00 AM;4,143.72;1,306.52;6,328.86;21,610.75;0.00;105.12;-;11,734.26;4,022.82;10,134.88;81.84;2,056.65
Feb 19, 2026 2:00 AM;Feb 19, 2026 3:00 AM;4,098.56;1,290.00;6,607.28;22,414.80;0.00;105.12;-;10,982.96;4,136.48;9,645.45;28.91;2,090.34
Feb 19, 2026 3:00 AM;Feb 19, 2026 4:00 AM;4,092.54;1,270.55;6,741.90;23,350.90;0.00;105.12;-;10,816.84;4,144.23;9,798.30;11.82;2,035.58
Feb 19, 2026 4:00 AM;Feb 19, 2026 5:00 AM;4,109.90;1,261.83;6,937.09;24,112.89;0.00;105.12;-;11,276.49;4,065.61;9,993.92;7.30;1,989.36
Feb 19, 2026 5:00 AM;Feb 19, 2026 6:00 AM;4,141.72;1,256.26;6,947.86;24,305.05;0.00;105.12;-;11,426.23;3,888.46;10,959.31;59.94;1,968.64
Feb 19, 2026 6:00 AM;Feb 19, 2026 7:00 AM;4,294.36;1,250.61;6,696.97;25,195.53;0.00;105.12;-;11,907.67;4,534.26;12,267.36;214.49;1,958.77
Feb 19, 2026 7:00 AM;Feb 19, 2026 8:00 AM;4,431.07;1,260.13;6,610.43;24,937.10;203.50;84.61;-;12,477.94;5,313.25;12,409.50;123.66;1,971.52
Feb 19, 2026 8:00 AM;Feb 19, 2026 9:00 AM;4,488.22;1,321.05;6,698.66;23,802.30;1,953.24;84.38;-;12,472.14;5,347.17;12,741.95;635.54;1,909.22
Feb 19, 2026 9:00 AM;Feb 19, 2026 10:00 AM;4,480.50;1,345.54;6,791.68;21,750.81;4,684.05;84.38;-;12,945.28;5,638.94;12,782.11;930.02;1,892.85
Feb 19, 2026 10:00 AM;Feb 19, 2026 11:00 AM;4,384.48;1,292.11;6,666.97;19,698.73;8,131.96;84.38;-;12,890.04;5,682.06;12,785.10;790.26;1,916.16
Feb 19, 2026 11:00 AM;Feb 19, 2026 12:00 PM;4,303.55;1,265.07;6,565.63;18,843.07;11,033.54;84.38;-;12,619.45;5,600.76;12,687.34;246.23;1,969.24
Feb 19, 2026 12:00 PM;Feb 19, 2026 1:00 PM;4,256.71;1,256.64;6,210.34;18,875.70;12,690.75;84.38;-;12,316.44;5,430.29;12,657.91;445.95;2,007.98
Feb 19, 2026 1:00 PM;Feb 19, 2026 2:00 PM;4,278.90;1,242.89;6,454.84;20,545.60;12,892.53;84.38;-;12,243.40;5,175.16;12,168.38;111.95;1,988.20
Feb 19, 2026 2:00 PM;Feb 19, 2026 3:00 PM;4,295.76;1,250.55;6,466.82;21,393.39;10,981.85;87.37;-;12,092.80;4,752.39;11,968.72;231.29;1,999.62
Feb 19, 2026 3:00 PM;Feb 19, 2026 4:00 PM;4,320.55;1,253.99;6,382.60;21,938.96;7,005.39;88.37;-;12,354.65;4,874.47;12,768.29;543.68;2,029.11
Feb 19, 2026 4:00 PM;Feb 19, 2026 5:00 PM;4,440.80;1,322.21;6,387.20;22,251.72;2,764.76;88.37;-;12,747.00;5,208.66;13,534.76;817.52;1,991.18
Feb 19, 2026 5:00 PM;Feb 19, 2026 6:00 PM;4,515.15;1,510.33;6,462.03;23,526.32;294.86;88.37;-;13,050.00;5,491.86;14,365.45;1,718.85;1,983.81
Feb 19, 2026 6:00 PM;Feb 19, 2026 7:00 PM;4,570.82;1,390.39;6,527.36;24,269.46;0.25;88.37;-;13,051.37;5,771.27;14,683.66;2,030.89;1,976.18
Feb 19, 2026 7:00 PM;Feb 19, 2026 8:00 PM;4,550.89;1,376.23;6,554.95;24,892.24;0.00;88.37;-;12,886.50;5,753.27;14,579.88;1,245.50;1,984.95
Feb 19, 2026 8:00 PM;Feb 19, 2026 9:00 PM;4,424.33;1,362.89;6,466.90;24,145.33;0.00;88.37;-;12,658.76;5,475.32;14,309.69;311.19;1,958.25
Feb 19, 2026 9:00 PM;Feb 19, 2026 10:00 PM;4,320.25;1,321.12;6,411.24;23,018.22;0.00;88.37;-;12,599.63;5,186.96;14,499.55;73.35;1,945.04
Feb 19, 2026 10:00 PM;Feb 19, 2026 11:00 PM;4,220.06;1,327.21;6,449.38;21,858.46;0.00;88.37;-;12,461.02;5,036.47;14,182.47;119.20;2,143.73
Feb 19, 2026 11:00 PM;Feb 20, 2026 12:00 AM;4,154.93;1,330.43;6,461.29;21,384.75;0.00;88.37;-;12,459.10;4,252.67;13,521.97;138.95;2,117.82
Feb 20, 2026 12:00 AM;Feb 20, 2026 1:00 AM;4,094.22;1,303.81;6,598.75;21,018.97;0.00;83.02;-;12,081.06;3,474.79;12,399.93;62.54;1,983.80
Feb 20, 2026 1:00 AM;Feb 20, 2026 2:00 AM;4,075.91;1,298.10;6,604.09;19,186.86;0.00;87.89;-;11,688.76;3,566.43;11,954.30;152.22;1,987.24
Feb 20, 2026 2:00 AM;Feb 20, 2026 3:00 AM;4,053.09;1,284.85;6,601.68;17,420.30;0.00;87.89;-;11,614.40;3,455.70;11,919.80;57.36;1,971.66
Feb 20, 2026 3:00 AM;Feb 20, 2026 4:00 AM;4,062.61;1,259.34;6,609.07;16,476.12;0.00;87.89;-;11,412.16;3,483.85;11,861.45;21.78;1,957.75
Feb 20, 2026 4:00 AM;Feb 20, 2026 5:00 AM;4,085.20;1,259.67;6,460.14;16,801.94;0.00;87.89;-;11,179.94;3,676.92;12,078.02;44.53;1,978.52
Feb 20, 2026 5:00 AM;Feb 20, 2026 6:00 AM;4,143.25;1,280.14;6,390.77;17,774.69;0.00;87.89;-;11,419.93;4,127.70;13,064.68;39.68;1,976.39
Feb 20, 2026 6:00 AM;Feb 20, 2026 7:00 AM;4,286.90;1,381.16;6,230.39;19,273.42;0.01;87.89;-;11,732.82;5,243.59;14,161.27;373.87;1,950.49
Feb 20, 2026 7:00 AM;Feb 20, 2026 8:00 AM;4,451.68;1,339.61;5,936.92;19,070.27;336.07;87.89;-;12,260.61;5,845.55;14,177.49;2,371.63;1,989.62
Feb 20, 2026 8:00 AM;Feb 20, 2026 9:00 AM;4,521.24;1,362.29;5,842.09;18,055.78;3,974.12;87.89;-;12,446.08;5,923.21;14,443.77;4,413.92;1,980.54
Feb 20, 2026 9:00 AM;Feb 20, 2026 10:00 AM;4,492.95;1,334.72;6,464.15;16,674.24;10,294.77;87.89;-;12,344.34;5,575.49;14,486.89;2,073.86;1,927.46
Feb 20, 2026 10:00 AM;Feb 20, 2026 11:00 AM;4,403.08;1,396.11;6,632.20;15,330.65;16,062.48;82.77;-;11,846.87;4,992.79;12,107.24;1,096.52;1,900.41
Feb 20, 2026 11:00 AM;Feb 20, 2026 12:00 PM;4,310.99;1,369.18;6,558.23;15,002.49;19,154.60;78.40;-;11,596.00;4,677.90;10,179.79;830.35;1,871.62
Feb 20, 2026 12:00 PM;Feb 20, 2026 1:00 PM;4,243.92;1,471.90;6,425.92;14,710.20;19,732.61;82.93;-;11,674.73;4,331.32;9,600.53;536.71;1,883.38
Feb 20, 2026 1:00 PM;Feb 20, 2026 2:00 PM;4,218.01;1,340.35;6,163.63;15,659.07;17,531.87;84.74;-;11,716.31;4,316.58;9,310.80;257.84;1,881.54
Feb 20, 2026 2:00 PM;Feb 20, 2026 3:00 PM;4,214.06;1,445.61;6,174.42;16,030.00;13,361.41;84.74;-;11,536.95;4,366.83;9,585.30;384.18;1,910.76
Feb 20, 2026 3:00 PM;Feb 20, 2026 4:00 PM;4,316.84;1,498.39;6,777.02;17,325.86;8,011.83;84.74;-;11,184.68;4,286.98;10,027.86;444.03;1,930.90
Feb 20, 2026 4:00 PM;Feb 20, 2026 5:00 PM;4,341.54;1,612.20;7,284.35;18,410.24;2,762.70;84.74;-;11,462.85;4,347.27;10,978.97;1,105.40;1,928.85
Feb 20, 2026 5:00 PM;Feb 20, 2026 6:00 PM;4,472.45;1,598.05;7,655.50;20,340.82;234.44;84.74;-;11,509.78;4,374.11;11,782.12;1,063.91;1,965.60
Feb 20, 2026 6:00 PM;Feb 20, 2026 7:00 PM;4,526.23;1,440.41;7,716.86;23,951.70;0.00;85.60;-;10,794.90;4,377.64;11,164.33;487.25;1,945.00
Feb 20, 2026 7:00 PM;Feb 20, 2026 8:00 PM;4,478.23;1,324.14;7,728.71;27,674.35;0.00;102.65;-;10,078.98;4,071.29;10,033.72;88.64;1,958.27
Feb 20, 2026 8:00 PM;Feb 20, 2026 9:00 PM;4,373.04;1,268.51;7,785.28;30,589.70;0.00;108.93;-;8,318.23;3,516.67;9,263.01;91.08;2,045.20
Feb 20, 2026 9:00 PM;Feb 20, 2026 10:00 PM;4,252.56;1,255.63;7,976.02;33,293.90;0.00;108.93;-;6,413.22;2,840.03;8,143.87;120.54;2,014.61
Feb 20, 2026 10:00 PM;Feb 20, 2026 11:00 PM;4,154.07;1,306.84;7,884.19;33,779.97;0.00;108.93;-;4,790.67;2,304.18;7,355.27;93.52;2,007.29
Feb 20, 2026 11:00 PM;Feb 21, 2026 12:00 AM;4,073.90;1,332.01;7,631.89;35,656.31;0.00;108.93;-;3,550.82;2,240.64;6,597.59;4.81;2,007.30
Feb 21, 2026 12:00 AM;Feb 21, 2026 1:00 AM;4,003.03;1,338.02;7,254.15;36,728.69;0.00;107.35;-;3,254.30;2,320.76;5,189.45;1.57;1,953.30
Feb 21, 2026 1:00 AM;Feb 21, 2026 2:00 AM;3,979.64;1,321.67;7,441.14;37,112.95;0.00;107.35;-;2,676.70;2,146.94;4,920.50;0.22;1,970.37
Feb 21, 2026 2:00 AM;Feb 21, 2026 3:00 AM;3,978.32;1,264.89;7,417.66;37,637.72;0.00;107.35;-;2,682.54;1,884.99;4,862.81;3.87;1,902.74
Feb 21, 2026 3:00 AM;Feb 21, 2026 4:00 AM;3,975.16;1,267.20;7,462.63;37,725.36;0.00;107.35;-;2,674.62;1,675.23;4,805.10;9.74;1,871.40
Feb 21, 2026 4:00 AM;Feb 21, 2026 5:00 AM;4,005.20;1,227.31;7,326.69;37,811.89;0.00;107.35;-;2,718.88;1,611.78;4,755.45;0.09;1,915.97
Feb 21, 2026 5:00 AM;Feb 21, 2026 6:00 AM;4,060.61;1,339.34;7,617.26;38,168.85;0.00;107.35;-;2,749.32;1,629.66;4,755.95;0.15;1,905.73
Feb 21, 2026 6:00 AM;Feb 21, 2026 7:00 AM;4,223.47;1,342.24;7,347.88;38,433.93;0.10;107.35;-;2,838.40;1,666.92;4,866.90;7.69;1,826.76
Feb 21, 2026 7:00 AM;Feb 21, 2026 8:00 AM;4,416.86;1,286.18;7,566.58;38,008.70;139.22;107.35;-;2,857.28;1,582.25;5,326.81;81.31;1,863.32
Feb 21, 2026 8:00 AM;Feb 21, 2026 9:00 AM;4,479.23;1,261.61;7,886.41;37,772.67;1,711.91;107.35;-;2,844.85;1,671.11;5,507.78;155.23;1,931.09
Feb 21, 2026 9:00 AM;Feb 21, 2026 10:00 AM;4,449.64;1,263.85;8,007.17;36,475.65;4,771.46;107.35;-;2,851.36;1,252.60;5,608.10;370.46;1,902.71
Feb 21, 2026 10:00 AM;Feb 21, 2026 11:00 AM;4,341.00;1,257.45;7,997.80;34,353.20;7,778.68;107.35;-;2,846.70;1,200.41;5,457.10;323.95;1,907.62
Feb 21, 2026 11:00 AM;Feb 21, 2026 12:00 PM;4,245.03;1,276.46;7,909.09;32,539.25;9,780.73;107.35;-;3,002.85;1,191.08;5,229.96;979.89;1,909.55
Feb 21, 2026 12:00 PM;Feb 21, 2026 1:00 PM;4,151.71;1,265.49;7,870.51;31,533.27;10,265.77;107.35;-;3,144.30;1,185.95;5,789.67;515.08;1,957.53
Feb 21, 2026 1:00 PM;Feb 21, 2026 2:00 PM;4,125.08;1,274.45;7,661.86;30,457.82;9,544.15;107.35;-;3,553.87;1,175.38;5,676.79;320.92;1,932.43
Feb 21, 2026 2:00 PM;Feb 21, 2026 3:00 PM;4,145.32;1,275.88;7,176.06;29,679.24;7,596.34;107.35;-;4,629.78;1,317.72;6,098.12;323.61;1,980.97
Feb 21, 2026 3:00 PM;Feb 21, 2026 4:00 PM;4,211.12;1,267.23;6,665.32;27,972.89;4,890.18;100.43;-;5,028.10;1,530.23;6,531.18;1,497.63;2,050.06
Feb 21, 2026 4:00 PM;Feb 21, 2026 5:00 PM;4,346.11;1,336.12;5,494.19;26,951.99;2,039.14;107.35;-;5,486.25;1,649.99;7,002.06;3,648.97;2,066.84
Feb 21, 2026 5:00 PM;Feb 21, 2026 6:00 PM;4,482.36;1,393.85;4,298.24;26,346.77;211.43;107.35;-;5,485.08;1,693.19;7,309.94;5,447.42;2,047.99
Feb 21, 2026 6:00 PM;Feb 21, 2026 7:00 PM;4,478.64;1,356.31;3,686.73;26,202.48;0.66;107.35;-;5,547.71;1,706.58;7,362.73;5,366.38;2,054.75
Feb 21, 2026 7:00 PM;Feb 21, 2026 8:00 PM;4,437.54;1,426.54;3,191.89;26,136.00;0.00;107.35;-;5,554.95;1,704.64;7,287.47;5,357.28;2,013.09
Feb 21, 2026 8:00 PM;Feb 21, 2026 9:00 PM;4,309.46;1,472.87;3,451.28;26,792.55;0.00;107.35;-;5,512.03;1,674.11;7,017.07;4,436.87;2,011.73
Feb 21, 2026 9:00 PM;Feb 21, 2026 10:00 PM;4,191.70;1,340.67;4,248.57;27,033.24;0.00;107.35;-;5,320.06;1,611.55;6,825.86;2,277.43;1,983.64
Feb 21, 2026 10:00 PM;Feb 21, 2026 11:00 PM;4,120.59;1,338.01;4,348.75;25,934.71;0.00;107.35;-;4,714.95;1,386.48;6,582.93;2,527.49;1,988.98
Feb 21, 2026 11:00 PM;Feb 22, 2026 12:00 AM;4,049.57;1,500.67;3,743.86;25,389.01;0.00;107.35;-;3,911.16;871.06;6,535.81;1,228.08;1,975.65
Feb 22, 2026 12:00 AM;Feb 22, 2026 1:00 AM;3,980.49;1,580.65;4,788.14;25,190.93;0.00;107.43;-;3,339.65;838.81;6,122.58;110.02;1,689.61
Feb 22, 2026 1:00 AM;Feb 22, 2026 2:00 AM;3,960.26;1,524.26;4,885.20;25,263.69;0.00;107.43;-;2,876.49;821.93;5,378.68;133.78;1,629.89
Feb 22, 2026 2:00 AM;Feb 22, 2026 3:00 AM;3,957.35;1,502.06;4,861.30;25,649.29;0.00;107.43;-;2,863.38;791.78;5,151.62;234.45;1,616.43
Feb 22, 2026 3:00 AM;Feb 22, 2026 4:00 AM;3,955.42;1,524.97;5,655.79;25,935.90;0.00;107.43;-;2,812.17;765.84;4,920.39;35.88;1,615.21
Feb 22, 2026 4:00 AM;Feb 22, 2026 5:00 AM;3,984.36;1,552.63;6,096.29;27,279.15;0.00;107.43;-;2,825.98;754.10;4,959.27;11.74;1,633.96
Feb 22, 2026 5:00 AM;Feb 22, 2026 6:00 AM;4,040.09;1,564.87;6,326.49;28,313.26;0.00;107.43;-;2,822.17;781.15;4,946.94;0.15;1,666.60
Feb 22, 2026 6:00 AM;Feb 22, 2026 7:00 AM;4,186.23;1,628.99;6,512.38;30,594.18;0.10;107.43;-;2,826.87;791.98;4,795.56;8.43;1,619.93
Feb 22, 2026 7:00 AM;Feb 22, 2026 8:00 AM;4,375.54;1,675.36;6,341.85;32,628.35;127.72;110.84;-;2,935.98;808.78;4,786.29;15.44;1,606.25
Feb 22, 2026 8:00 AM;Feb 22, 2026 9:00 AM;4,426.52;1,615.32;6,205.07;34,002.71;1,485.78;111.97;-;2,963.41;884.29;4,782.30;3.20;1,620.29
Feb 22, 2026 9:00 AM;Feb 22, 2026 10:00 AM;4,380.93;1,635.02;6,251.47;34,080.70;3,656.40;111.97;-;2,969.18;892.44;4,822.32;34.54;1,573.16
Feb 22, 2026 10:00 AM;Feb 22, 2026 11:00 AM;4,263.66;1,615.81;5,803.04;33,919.86;6,110.62;111.97;-;2,972.26;890.57;4,809.34;1.38;1,598.17
Feb 22, 2026 11:00 AM;Feb 22, 2026 12:00 PM;4,192.98;1,655.85;5,845.47;35,321.69;7,975.82;111.97;-;2,971.90;885.84;4,730.27;39.42;1,576.12
Feb 22, 2026 12:00 PM;Feb 22, 2026 1:00 PM;4,109.31;1,654.09;6,444.86;36,283.23;8,278.78;111.97;-;2,872.40;869.80;4,588.20;2.00;1,599.76
Feb 22, 2026 1:00 PM;Feb 22, 2026 2:00 PM;4,080.44;1,616.24;7,271.27;36,335.73;7,495.91;106.37;-;2,885.68;854.65;4,573.04;2.62;1,625.48
Feb 22, 2026 2:00 PM;Feb 22, 2026 3:00 PM;4,081.26;1,656.83;7,458.08;37,062.49;6,132.18;106.37;-;2,859.92;855.83;4,520.76;2.56;1,611.23
Feb 22, 2026 3:00 PM;Feb 22, 2026 4:00 PM;4,144.28;1,635.28;6,962.60;38,385.32;4,043.70;106.37;-;2,833.43;863.59;4,575.78;58.72;1,605.31
Feb 22, 2026 4:00 PM;Feb 22, 2026 5:00 PM;4,299.20;1,634.53;6,404.50;39,956.76;1,826.71;111.18;-;2,881.59;879.44;5,047.31;176.35;1,575.33
Feb 22, 2026 5:00 PM;Feb 22, 2026 6:00 PM;4,445.16;1,658.81;5,813.15;40,468.20;199.34;111.18;-;3,320.96;908.89;5,935.05;2,328.59;1,614.28
Feb 22, 2026 6:00 PM;Feb 22, 2026 7:00 PM;4,510.95;1,593.22;5,127.42;40,077.14;0.79;111.18;-;3,696.76;950.04;6,469.97;4,126.24;1,622.80
Feb 22, 2026 7:00 PM;Feb 22, 2026 8:00 PM;4,493.97;1,549.85;5,181.43;38,236.06;0.00;111.18;-;3,555.14;949.35;6,342.29;3,655.81;1,672.97
Feb 22, 2026 8:00 PM;Feb 22, 2026 9:00 PM;4,408.05;1,511.74;5,426.70;37,270.62;0.00;111.18;-;3,347.58;930.37;6,300.28;2,282.37;1,666.38
Feb 22, 2026 9:00 PM;Feb 22, 2026 10:00 PM;4,308.49;1,492.02;5,894.88;36,453.73;0.00;111.18;-;3,308.13;889.35;6,238.92;966.48;1,693.66
Feb 22, 2026 10:00 PM;Feb 22, 2026 11:00 PM;4,211.74;1,493.96;6,814.25;33,937.28;0.00;111.18;-;3,117.88;871.62;6,003.90;1,126.07;1,707.14
Feb 22, 2026 11:00 PM;Feb 23, 2026 12:00 AM;4,123.03;1,474.65;7,209.19;32,939.92;0.00;111.18;-;2,752.21;844.70;5,006.55;60.55;1,664.45
Feb 23, 2026 12:00 AM;Feb 23, 2026 1:00 AM;4,041.83;1,471.93;7,030.32;31,953.17;0.00;108.37;-;2,740.02;836.46;4,662.61;37.54;1,597.33
Feb 23, 2026 1:00 AM;Feb 23, 2026 2:00 AM;3,997.43;1,469.42;7,194.67;31,655.19;0.00;108.37;-;2,706.60;925.23;4,616.90;96.43;1,603.10
Feb 23, 2026 2:00 AM;Feb 23, 2026 3:00 AM;3,990.93;1,475.55;7,153.03;31,345.27;0.00;112.34;-;2,731.64;1,213.79;4,575.07;66.59;1,606.23
Feb 23, 2026 3:00 AM;Feb 23, 2026 4:00 AM;3,984.18;1,471.60;7,274.94;30,883.53;0.00;113.67;-;2,720.43;1,459.03;4,580.78;66.15;1,644.18
Feb 23, 2026 4:00 AM;Feb 23, 2026 5:00 AM;4,003.05;1,476.54;7,338.38;31,701.13;0.00;113.67;-;2,758.22;1,574.97;4,697.87;134.64;1,675.44
Feb 23, 2026 5:00 AM;Feb 23, 2026 6:00 AM;4,054.15;1,480.16;7,257.40;32,958.00;0.00;113.67;-;3,078.74;1,598.88;5,136.11;19.24;1,608.36
Feb 23, 2026 6:00 AM;Feb 23, 2026 7:00 AM;4,172.01;1,467.86;7,308.98;35,116.01;0.17;113.67;-;3,683.28;1,815.35;6,350.05;657.95;1,621.99
Feb 23, 2026 7:00 AM;Feb 23, 2026 8:00 AM;4,373.80;1,483.71;6,897.09;35,489.87;454.22;113.67;-;4,708.46;2,027.49;7,015.63;2,545.46;1,617.28
Feb 23, 2026 8:00 AM;Feb 23, 2026 9:00 AM;4,434.78;1,527.35;7,029.50;34,956.43;3,342.94;113.67;-;5,085.98;1,991.12;7,155.41;3,703.12;1,629.52
Feb 23, 2026 9:00 AM;Feb 23, 2026 10:00 AM;4,379.16;1,503.98;7,296.09;35,388.47;8,130.28;113.67;-;4,856.26;1,915.53;6,827.97;2,577.00;1,701.02
Feb 23, 2026 10:00 AM;Feb 23, 2026 11:00 AM;4,257.64;1,524.72;7,316.09;36,999.68;13,055.76;113.67;-;3,774.64;1,569.25;6,166.36;457.40;1,664.13
Feb 23, 2026 11:00 AM;Feb 23, 2026 12:00 PM;4,156.41;1,505.25;7,171.80;38,320.18;15,459.62;113.67;-;3,570.37;1,446.52;5,382.38;211.94;1,513.10
Feb 23, 2026 12:00 PM;Feb 23, 2026 1:00 PM;4,017.43;1,504.89;7,220.34;38,983.92;15,943.88;110.48;-;3,521.24;1,417.79;5,102.05;233.13;1,553.61
Feb 23, 2026 1:00 PM;Feb 23, 2026 2:00 PM;3,981.83;1,477.20;7,254.66;40,026.03;15,689.89;109.42;-;3,568.50;1,413.40;5,066.77;14.09;1,555.21
Feb 23, 2026 2:00 PM;Feb 23, 2026 3:00 PM;4,008.94;1,492.12;7,357.45;39,612.83;14,026.35;109.42;-;3,612.44;1,269.09;5,233.94;19.33;1,539.91
Feb 23, 2026 3:00 PM;Feb 23, 2026 4:00 PM;4,087.06;1,493.52;7,397.33;38,783.14;9,479.47;109.42;-;4,391.64;1,294.72;5,886.83;121.54;1,575.59
Feb 23, 2026 4:00 PM;Feb 23, 2026 5:00 PM;4,272.03;1,498.79;7,350.33;37,512.32;3,984.75;109.42;-;6,821.63;1,638.44;6,715.45;268.90;1,675.01
Feb 23, 2026 5:00 PM;Feb 23, 2026 6:00 PM;4,440.41;1,529.68;7,184.01;36,040.60;477.57;109.42;-;8,048.34;2,124.61;7,108.32;916.54;1,717.75
Feb 23, 2026 6:00 PM;Feb 23, 2026 7:00 PM;4,484.59;1,544.29;7,099.10;35,477.22;0.30;109.42;-;8,788.10;2,473.76;7,458.54;1,610.91;1,720.91
Feb 23, 2026 7:00 PM;Feb 23, 2026 8:00 PM;4,451.35;1,551.18;6,872.59;35,080.17;0.00;109.42;-;8,881.46;2,528.19;7,582.91;1,462.23;1,726.25
Feb 23, 2026 8:00 PM;Feb 23, 2026 9:00 PM;4,350.87;1,513.02;6,661.40;33,085.51;0.00;109.42;-;8,692.91;2,435.55;7,293.60;672.20;1,771.72
Feb 23, 2026 9:00 PM;Feb 23, 2026 10:00 PM;4,241.90;1,498.56;6,373.09;30,883.90;0.00;109.42;-;8,723.71;2,415.17;7,319.34;395.80;1,761.79
Feb 23, 2026 10:00 PM;Feb 23, 2026 11:00 PM;4,159.36;1,490.25;5,972.89;28,015.14;0.00;109.42;-;8,978.05;2,359.17;7,254.34;308.69;1,731.84
Feb 23, 2026 11:00 PM;Feb 24, 2026 12:00 AM;4,086.90;1,497.61;5,393.75;26,516.17;0.00;109.42;-;9,003.06;2,300.25;7,147.00;77.32;1,716.31
Feb 24, 2026 12:00 AM;Feb 24, 2026 1:00 AM;4,028.41;1,530.44;4,175.33;23,993.82;0.00;111.99;-;9,375.52;2,269.62;7,365.64;451.31;1,747.78
Feb 24, 2026 1:00 AM;Feb 24, 2026 2:00 AM;4,003.77;1,611.16;2,958.83;20,855.06;0.00;111.99;-;9,734.52;2,437.27;7,418.38;789.80;1,704.52
Feb 24, 2026 2:00 AM;Feb 24, 2026 3:00 AM;3,975.12;1,633.76;2,079.45;18,017.75;0.00;111.99;-;10,059.31;2,906.53;8,180.56;446.53;1,686.91
Feb 24, 2026 3:00 AM;Feb 24, 2026 4:00 AM;3,975.68;1,703.56;1,246.90;15,492.09;0.00;111.99;-;10,273.74;3,617.73;9,123.40;380.92;1,680.25
Feb 24, 2026 4:00 AM;Feb 24, 2026 5:00 AM;4,003.78;1,744.76;796.18;12,988.35;0.00;111.99;-;10,462.06;4,217.69;10,691.86;447.44;1,681.33
Feb 24, 2026 5:00 AM;Feb 24, 2026 6:00 AM;4,051.11;1,825.57;476.59;11,232.70;0.00;111.99;-;10,752.47;5,420.61;12,115.41;617.68;1,696.03
Feb 24, 2026 6:00 AM;Feb 24, 2026 7:00 AM;4,171.04;1,972.35;319.56;9,297.15;0.16;111.99;-;11,725.76;6,592.35;14,439.71;2,021.24;1,645.28
Feb 24, 2026 7:00 AM;Feb 24, 2026 8:00 AM;4,318.06;2,174.82;183.88;7,075.62;306.47;111.99;-;12,264.14;7,280.95;15,273.81;4,624.62;1,718.24
Feb 24, 2026 8:00 AM;Feb 24, 2026 9:00 AM;4,364.04;2,217.41;103.03;5,034.71;2,754.74;111.99;-;12,572.07;7,448.54;15,318.70;5,107.28;1,825.35
Feb 24, 2026 9:00 AM;Feb 24, 2026 10:00 AM;4,305.98;2,180.16;107.61;3,519.63;6,750.18;111.99;-;12,619.08;7,451.12;15,537.27;3,557.58;1,728.81
Feb 24, 2026 10:00 AM;Feb 24, 2026 11:00 AM;4,209.34;2,160.39;341.77;2,440.82;10,459.33;111.99;-;12,639.34;7,557.84;15,452.37;904.05;1,697.28
Feb 24, 2026 11:00 AM;Feb 24, 2026 12:00 PM;4,142.68;2,100.43;539.28;1,957.26;13,438.16;111.99;-;12,702.03;7,123.80;15,107.74;705.11;1,593.92
Feb 24, 2026 12:00 PM;Feb 24, 2026 1:00 PM;4,067.80;1,983.32;828.83;1,693.16;14,555.69;111.99;-;12,608.58;6,406.48;14,744.50;197.34;1,586.98
Feb 24, 2026 1:00 PM;Feb 24, 2026 2:00 PM;4,047.74;2,021.96;1,081.60;1,476.92;14,413.98;111.99;-;12,532.35;6,333.01;14,787.69;259.77;1,583.18
Feb 24, 2026 2:00 PM;Feb 24, 2026 3:00 PM;4,059.32;1,945.76;1,107.38;1,198.55;12,505.73;111.99;-;12,568.88;6,928.70;14,943.33;242.18;1,608.04
Feb 24, 2026 3:00 PM;Feb 24, 2026 4:00 PM;4,342.80;2,033.56;1,130.20;956.80;9,173.54;111.99;-;12,679.44;7,313.44;15,106.06;889.48;1,680.14
Feb 24, 2026 4:00 PM;Feb 24, 2026 5:00 PM;4,428.23;2,128.33;1,396.29;839.04;4,581.69;111.99;-;13,017.84;7,479.58;15,481.15;2,759.62;1,715.53
Feb 24, 2026 5:00 PM;Feb 24, 2026 6:00 PM;4,571.56;2,433.10;1,736.99;889.48;700.07;111.99;-;13,081.16;7,408.10;16,247.75;4,862.61;1,761.22
Feb 24, 2026 6:00 PM;Feb 24, 2026 7:00 PM;4,622.21;2,372.79;1,979.86;1,376.68;1.44;111.99;-;13,078.70;7,425.72;16,670.55;5,185.26;1,897.61
Feb 24, 2026 7:00 PM;Feb 24, 2026 8:00 PM;4,599.08;2,416.99;2,171.33;1,936.45;0.05;111.99;-;13,084.36;7,388.52;16,220.82;4,582.55;1,916.22
Feb 24, 2026 8:00 PM;Feb 24, 2026 9:00 PM;4,524.86;2,136.78;2,604.50;2,594.61;0.00;111.99;-;12,797.39;7,269.93;15,821.12;2,617.92;1,852.73
